Game ID,Player,Leader,Starting Position,Score,Ending Position
773,@rybas_h3 ,Leto,1,-6.9,2
773,@waata ,Ilban,2,12.5,3
773,@Vigo ,Ilesa,4,-47.5,4
772,@davidli642 ,Baron,3,47.5,1
772,@mooshow ,Ilban,1,30.6,2
772,@Fatcats69 ,Beast,2,6.4,3
772,@CrazyApple ,Helena,4,-84.5,4
771,@Red Bull Baron ,Ariana,3,40.2,1
771,@IFreeMan ,Hundro,2,-7.6,2
771,@waata ,Ilban,4,-2.5,3
771,@BenitoMax ,Rhombur,1,-30.0,4
770,@CrazyApple ,Rhombur,1,24.5,1
770,@Benten ,Baron,4,0.3,2
770,@davidli642 ,Yuna,3,-1.0,3
770,@Narballs ,Leto,2,-23.8,4
769,@davidli642 ,Yuna,3,54.0,1
769,@Benten ,Ariana,1,-17.1,2
769,@Cabbage Cat ,Helena,2,-2.6,3
769,@citizenmnky ,Ilban,4,-34.3,4
768,@Benten ,Memnon,2,22.9,1
768,@louis🏍🏍🏍 ,Beast,3,26.4,2
768,@Pooky ,Ariana,4,-2.5,3
768,@darkdinner ,Ilban,1,-46.8,4
767,@davidli642 ,Hundro,3,55.2,1
767,@justinbyun ,Yuna,2,-13.6,2
767,@junkratsmurfbaby ,Leto,1,-16.5,3
767,@vin1987123 ,Beast,4,-25.1,4
766,@eliottjacques5 ,Helena,4,32.7,1
766,@SpiceNav ,Hundro,2,21.0,2
766,@davidli642 ,Beast,1,-18.1,3
766,@friachi ,Ilban,3,-35.6,4
765,@krompl ,Ariana,2,23.8,1
765,@BenitoMax ,Leto,4,39.1,2
765,@DROGIRANOPILE ,Tessia,3,-12.7,3
765,@Sir Jon ,Paul,1,-50.2,4
764,@Lynx ,Ecaz,3,48.3,1
764,@darkdinner ,Hundro,2,-6.3,2
764,@BenitoMax ,Yuna,1,6.0,3
764,@Beast114252 ,Rhombur,4,-48.0,4
763,@contiuspilate ,Hundro,1,58.7,1
763,@krompl ,Ariana,4,20.0,2
763,@Mysterium ,Baron,3,-28.2,3
763,@Yung Savage ,Rhombur,2,-50.4,4
762,@cybervova ,Beast,2,52.1,1
762,@darkdinner ,Leto,1,16.7,2
762,@Franz ,Helena,4,-10.9,3
762,@Vigo ,Ilban,3,-57.9,4
761,@Kurumi ,Beast,1,54.1,1
761,@zafy ,Ecaz,4,-20.5,2
761,@BenitoMax ,Tessia,3,9.8,3
761,@Kazixxx ,Yuna,2,-43.4,4
760,@Yung Savage ,Ilban,4,40.3,1
760,@Ruffians_17 ,Beast,3,31.3,2
760,@Ajokli ,Yuna,1,-11.0,3
760,@contiuspilate ,Ilesa,2,-60.6,4
759,@Intruz ,Paul,2,41.8,1
759,@Thuney ,Tessia,1,21.4,2
759,@justinbyun ,Hundro,3,-45.3,3
759,@BenitoMax ,Leto,4,-17.9,4
758,@cybervova ,Rhombur,1,56.0,1
758,@Katatonic ,Beast,4,37.2,2
758,@Franz ,Yuna,2,-19.8,3
758,@Vigo ,Ecaz,3,-73.4,4
757,@TheJoshwag ,Yuna,1,42.6,1
757,@IASC ,Leto,3,5.5,2
757,@lilgreenghouls ,Rhombur,2,-5.3,3
757,@Lux ,Beast,4,-42.8,4
756,@Ideel ,Baron,4,29.1,1
756,@ijuijui ,Ilesa,1,27.6,2
756,@darkdinner ,Tessia,2,-16.8,3
756,@Thuney ,Hundro,3,-39.9,4
755,@epsi2lon#0001 ,Tessia,4,49.8,1
755,@IASC ,Hundro,3,1.4,2
755,@airman ,Helena,1,-15.4,3
755,@vintaya ,Rhombur,2,-35.8,4
754,@TheJoshwag ,Hundro,1,58.4,1
754,@VIVAFRESHAS ,Tessia,3,-0.7,2
754,@lilgreenghouls ,Ecaz,4,-0.5,3
754,@Lonk ,Paul,2,-57.2,4
753,@Mythic Wolf ,Hundro,2,30.6,1
753,@vin1987123 ,Beast,3,26.8,2
753,@lux ,Tessia,4,-10.1,3
753,@BenitoMax ,Rhombur,1,-47.2,4
752,@Lonk ,Ariana,4,53.8,1
752,@ADIBOU ,Yuna,1,27.7,2
752,@rybas_h3 ,Tessia,2,-48.4,3
752,@lilgreenghouls ,Ilban,3,-33.1,4
751,@Ideel ,Ilesa,1,18.9,1
751,@Franz ,Ilban,3,1.9,2
751,@Siroz26 ,Ariana,4,15.1,3
751,@Redzurrected ,Rhombur,2,-35.9,4
750,@zafy ,Hundro,3,25.5,1
750,@darkdinner ,Yuna,1,21.4,2
750,@louis🏍🏍🏍 ,Tessia,2,-4.7,3
750,@In Flames ,Helena,4,-42.3,4
749,@Lonk ,Rhombur,3,48.0,1
749,@IFreeMan ,Hundro,2,-10.2,2
749,@Helv/Yiazmat ,Leto,1,-14.2,3
749,@asat0r ,Yuna,4,-23.6,4
748,@someproudly ,Rhombur,2,50.4,1
748,@Rezzza ,Ecaz,1,27.1,2
748,@IFreeMan ,Hundro,4,-41.0,3
748,@Katatonic ,Helena,3,-36.6,4
747,@rybas_h3 ,Ilesa,3,16.0,1
747,@fweak ,Baron,2,22.4,2
747,@Narballs ,Memnon,1,-11.3,3
747,@BenitoMax ,Helena,4,-27.1,4
746,@Franz ,Ariana,1,67.2,1
746,@IFreeMan ,Ilban,3,6.8,2
746,@Ideel ,Rhombur,4,-32.4,3
746,@louis🏍🏍🏍 ,Helena,2,-41.6,4
745,@Vigo ,Ilesa,1,18.9,1
745,@BenitoMax ,Beast,2,36.0,2
745,@Narballs ,Leto,3,-21.6,3
745,@tester ,Ariana,4,-33.3,4
744,@darkdinner ,Tessia,1,35.0,1
744,@Franz ,Ariana,4,10.9,2
744,@Ponz47 ,Hundro,3,0.0,3
744,@Lfchezz ,Helena,2,-45.9,4
743,@rybas_h3 ,Baron,1,23.6,1
743,@IFreeMan ,Leto,2,0.9,2
743,@tomski8857 ,Helena,4,-10.2,3
743,@asat0r ,Ariana,3,-14.3,4
742,@Jay Rock ,Yuna,2,59.3,1
742,@Red Bull Baron ,Beast,3,-1.0,2
742,@Redzurrected ,Tessia,1,-12.3,3
742,@BenitoMax ,Helena,4,-46.0,4
741,@CrazyApple ,Ilesa,2,15.9,1
741,@davidli642 ,Hundro,1,37.8,2
741,@magethegathererrus ,Ilban,4,-17.4,3
741,@mooshow ,Yuna,3,-36.3,4
740,@BenitoMax ,Baron,1,68.6,1
740,@Iznaugood ,Ecaz,2,18.2,2
740,@Red Bull Baron ,Leto,4,-30.8,3
740,@Cabbage Cat ,Ilban,3,-56.0,4
739,@CrazyApple ,Hundro,2,14.9,1
739,@mooshow ,Yuna,3,29.0,2
739,@Mirru ,Beast,4,-9.2,3
739,@davidli642 ,Tessia,1,-34.7,4
738,@Ponz47 ,Ecaz,1,76.7,1
738,@darkdinner ,Paul,2,8.9,2
738,@Yung Savage ,Ilban,3,-41.9,3
738,@dodgergradgrind ,Baron,4,-43.7,4
737,@louis🏍🏍🏍 ,Rhombur,2,34.7,1
737,@Narballs ,Ilesa,1,5.9,2
737,@SpiceNav ,Baron,4,-11.0,3
737,@TheDrunkWizard ,Ecaz,3,-29.5,4
736,@zafy ,Baron,3,21.6,1
736,@eliottjacques5 ,Rhombur,4,20.0,2
736,@DROGIRANOPILE ,Tessia,2,-0.4,3
736,@davidli642 ,Ariana,1,-41.2,4
735,@Narballs ,Beast,1,33.2,1
735,@BenitoMax ,Helena,4,31.8,2
735,@Jay Rock ,Hundro,2,-10.2,3
735,@goetz ,Paul,3,-54.8,4
734,@zafy ,Ilban,3,28.0,1
734,@DROGIRANOPILE ,Baron,2,39.5,2
734,@Taff_Live ,Hundro,1,-29.1,3
734,@threads99 ,Beast,4,-38.4,4
733,@zafy ,Rhombur,1,19.3,1
733,@threads99 ,Ariana,4,14.0,2
733,@DROGIRANOPILE ,Hundro,2,-6.8,3
733,@BenitoMax ,Baron,3,-26.5,4
732,@Zelbot ,Ilban,4,31.7,1
732,@zafy ,Hundro,2,-7.3,2
732,@DROGIRANOPILE ,Paul,1,-0.2,3
732,@BenitoMax ,Paul,3,-24.3,4
731,@zafy ,Tessia,3,25.4,1
731,@Cabbage Cat ,Yuna,2,18.2,2
731,@Ruffians_17 ,Ilban,1,-10.1,3
731,@Yggdrasil ,Leto,4,-33.4,4
730,@Ideel ,Ilesa,2,31.9,1
730,@IFreeMan ,Ilban,4,2.1,2
730,@Sweetsale90 ,Rhombur,1,16.1,3
730,@IASC ,Helena,3,-50.1,4
729,@justinbyun ,Beast,3,27.4,1
729,@Thilina | Deadly ,Paul,4,42.3,2
729,@Ajokli ,Rhombur,1,-8.7,3
729,@devzzzy ,Hundro,2,-61.1,4
728,@In Flames ,Baron,4,58.7,1
728,@rybas_h3 ,Beast,1,-11.1,2
728,@Yooliss ,Memnon,2,-8.7,3
728,@ADIBOU ,Ariana,3,-38.9,4
727,@Zelbot ,Ilban,3,23.0,1
727,@Sweetsale90 ,Ecaz,1,35.8,2
727,@Rosco ,Ariana,4,-12.4,3
727,@EvenIf ,Tessia,2,-46.4,4
726,@Cabbage Cat ,Leto,1,58.7,1
726,@IFreeMan ,Hundro,3,-10.8,2
726,@BenitoMax ,Tessia,2,6.9,3
726,@Franz ,Yuna,4,-54.8,4
725,@ijuijui ,Yuna,2,65.2,1
725,@contiuspilate ,Ariana,3,5.5,2
725,@Yung Savage ,Ecaz,4,-37.0,3
725,@Motherfucking Sitarboy ,Paul,1,-33.8,4
724,@Woerdistan ,Helena,3,36.2,1
724,@Ruffians_17 ,Ilban,2,18.7,2
724,@nobody09 ,Rhombur,1,-9.5,3
724,@zamo-dave ,Ecaz,4,-45.3,4
723,@Zelbot ,Ilban,2,25.0,1
723,@Sweetsale90 ,Hundro,4,39.9,2
723,@Rosco ,Baron,1,-17.4,3
723,@Lio ,Paul,3,-47.5,4
722,@Yung Savage ,Paul,3,20.5,1
722,@vaggelakos13 ,Tessia,1,8.7,2
722,@vintaya ,Ilban,4,-0.2,3
722,@kamran.rustamli ,Beast,2,-28.9,4
721,@Vigo ,Helena,3,26.0,1
721,@zafy ,Ecaz,4,-4.1,2
721,@nobody09 ,Leto,1,-4.3,3
721,@Unleazer ,Baron,2,-17.6,4
720,@Vigo ,Rhombur,2,18.7,1
720,@Katatonic ,Hundro,3,18.9,2
720,@vintaya ,Ariana,4,-6.8,3
720,@Martell ,Paul,1,-30.7,4
719,@Vasya ,Ilesa,1,40.0,1
719,@threads99 ,Ilban,3,30.9,2
719,@someproudly ,Ariana,4,-11.8,3
719,@Franz ,Baron,2,-59.1,4
718,@rybas_h3 ,Beast,4,23.1,1
718,@IFreeMan ,Tessia,1,-3.4,2
718,@Jay Rock ,Hundro,3,11.3,3
718,@Redzurrected ,Ecaz,2,-31.1,4
717,@Mysterium ,Baron,1,43.3,1
717,@Ideel ,Beast,3,7.2,2
717,@Vigo ,Helena,4,-24.0,3
717,@Lonk ,Leto,2,-26.5,4
716,@crashtest776 ,Ariana,4,45.5,1
716,@zafy ,Ilban,3,-0.1,2
716,@someproudly ,Rhombur,2,-11.1,3
716,@goetz ,Memnon,1,-34.3,4
715,@rybas_h3 ,Helena,3,38.8,1
715,@Yung Savage ,Ecaz,4,10.9,2
715,@IFreeMan ,Tessia,1,-30.1,3
715,@Yggdrasil ,Yuna,2,-19.6,4
714,@Narballs ,Hundro,2,32.5,1
714,@vin1987123 ,Helena,1,29.3,2
714,@Unleazer ,Beast,4,-5.7,3
714,@BenitoMax ,Ilban,3,-56.2,4
713,@Franz ,Yuna,2,44.3,1
713,@Zelbot ,Hundro,3,11.7,2
713,@crashtest776 ,Baron,4,-26.2,3
713,@tester ,Tessia,1,-29.8,4
712,@Vigo ,Ilesa,3,21.3,1
712,@goetz ,Yuna,1,18.9,2
712,@Yggdrasil ,Baron,2,-12.5,3
712,@asat0r ,Ariana,4,-27.6,4
711,@Zelbot ,Beast,3,51.0,1
711,@IFreeMan ,Tessia,4,-13.7,2
711,@nobody09 ,Rhombur,2,-1.4,3
711,@archonaut. ,Leto,1,-35.9,4
710,@IFreeMan ,Tessia,4,26.8,1
710,@Ajokli ,Hundro,2,23.4,2
710,@Vigo ,Ecaz,3,-34.9,3
710,@Unleazer ,Yuna,1,-15.3,4
709,@ADIBOU ,Ariana,1,39.5,1
709,@tester ,Tessia,3,19.3,2
709,@BenitoMax ,Leto,2,-15.8,3
709,@Jay Rock ,Hundro,4,-43.0,4
708,@ghsusur ,Hundro,1,42.0,1
708,@Narballs ,Leto,2,22.1,2
708,@Yooliss ,Helena,3,-31.8,3
708,@Martell ,Rhombur,4,-32.3,4
707,@CrazyApple ,Yuna,3,21.3,1
707,@Yooliss ,Memnon,2,24.4,2
707,@Pooky ,Leto,4,-4.3,3
707,@davidli642 ,Hundro,1,-41.3,4
706,@Red Bull Baron ,Rhombur,1,39.7,1
706,@Motherfucking Sitarboy ,Baron,2,18.4,2
706,@Cabbage Cat ,Yuna,3,-12.5,3
706,@Mike ,Helena,4,-45.6,4
705,@SpiceNav ,Helena,2,62.0,1
705,@davidli642 ,Hundro,1,1.7,2
705,@Yooliss ,Rhombur,3,-34.5,3
705,@javea1 ,Ilban,4,-29.2,4
704,@krompl ,Tessia,4,32.5,1
704,@zafy ,Baron,3,-11.2,2
704,@vin1987123 ,Leto,1,12.2,3
704,@javea1 ,Yuna,2,-33.5,4
703,@Yooliss ,Baron,1,66.6,1
703,@zafy ,Ecaz,4,9.1,2
703,@Taff_Live ,Tessia,2,-25.0,3
703,@krompl ,Hundro,3,-50.6,4
702,@zafy ,Beast,2,37.9,1
702,@Zelbot ,Helena,4,27.2,2
702,@DROGIRANOPILE ,Hundro,3,6.3,3
702,@krompl ,Ilesa,1,-71.4,4
701,@Franz ,Baron,3,38.3,1
701,@cybervova ,Ilban,4,11.8,2
701,@Yooliss ,Hundro,2,-27.5,3
701,@Sweetsale90 ,Helena,1,-22.6,4
700,@Ideel ,Hundro,3,20.1,1
700,@javea1 ,Helena,4,37.3,2
700,@Jeremias ,Tessia,2,-11.5,3
700,@DROGIRANOPILE ,Paul,1,-45.9,4
699,@Thuney ,Tessia,3,54.0,1
699,@zafy ,Ariana,2,-0.7,2
699,@Zelbot ,Rhombur,1,-12.1,3
699,@Pirat3king666 ,Ilban,4,-41.1,4
698,@Yung Savage ,Ilesa,2,31.8,1
698,@Zelbot ,Helena,4,26.9,2
698,@Thuney ,Baron,1,-9.4,3
698,@cybervova ,Rhombur,3,-49.3,4
697,@cheesable ,Beast,4,69.2,1
697,@Franz ,Baron,2,30.8,2
697,@zafy ,Ariana,1,-25.3,3
697,@rybas_h3 ,Helena,3,-74.7,4
696,@IFreeMan ,Hundro,3,25.1,1
696,@contiuspilate ,Ecaz,4,0.6,2
696,@Lio ,Leto,2,-1.0,3
696,@lux ,Paul,1,-24.7,4
695,@Yooliss ,Ecaz,4,40.3,1
695,@Ajokli ,Paul,2,6.3,2
695,@javea1 ,Leto,3,2.9,3
695,@Optimus ,Ilban,1,-49.5,4
694,@Vigo ,Leto,2,22.2,1
694,@Pirat3king666 ,Ecaz,3,23.4,2
694,@public_spectacle ,Paul,1,-8.6,3
694,@vintaya ,Baron,4,-36.9,4
693,@Taff_Live ,Tessia,2,28.8,1
693,@cybervova ,Helena,4,15.9,2
693,@Zelbot ,Beast,3,-8.2,3
693,@Joseabrs ,Leto,1,-36.5,4
692,@VIVAFRESHAS ,Leto,1,49.7,1
692,@Mysterium ,Hundro,2,3.1,2
692,@Woerdistan ,Ecaz,4,-11.6,3
692,@Thuney ,Beast,3,-41.2,4
691,@rybas_h3 ,Beast,3,24.4,1
691,@zafy ,Yuna,2,8.3,2
691,@Franz ,Ariana,4,-0.3,3
691,@lilgreenghouls ,Ecaz,1,-32.4,4
690,@IFreeMan ,Tessia,2,21.4,1
690,@lux ,Rhombur,1,39.1,2
690,@fdgddgd ,Ecaz,3,-10.6,3
690,@Rosco ,Ilban,4,-49.8,4
689,@In Flames ,Beast,1,61.2,1
689,@Vigo ,Baron,2,-5.2,2
689,@Niclafurlni ,Leto,3,7.9,3
689,@Londonerd ,Ilban,4,-63.9,4
688,@Taff_Live ,Tessia,3,42.9,1
688,@SUPPORTAI ,Ecaz,4,15.9,2
688,@Woerdistan ,Paul,1,-16.3,3
688,@lilgreenghouls ,Hundro,2,-42.5,4
687,@contiuspilate ,Memnon,1,30.8,1
687,@Yung Savage ,Rhombur,3,-7.2,2
687,@djgod79 ,Beast,2,10.3,3
687,@rasnar. ,Ilban,4,-33.9,4
686,@Yung Savage ,Ilesa,1,28.8,1
686,@contiuspilate ,Beast,4,-1.6,2
686,@djgod79 ,Helena,3,12.5,3
686,@rasnar. ,Ecaz,2,-39.7,4
685,@DROGIRANOPILE ,Paul,4,54.8,1
685,@someproudly ,Beast,1,1.5,2
685,@rybachello ,Baron,2,1.5,3
685,@nobody09 ,Helena,3,-57.7,4
684,@Mysterium ,Ariana,1,29.8,1
684,@maxcobain ,Beast,2,9.7,2
684,@dragalar ,Tessia,3,-0.6,3
684,@Victor ,Helena,4,-38.9,4
683,@ghsusur ,Tessia,2,47.5,1
683,@Wanpo ,Rhombur,4,15.5,2
683,@Zelbot ,Ilban,3,-24.9,3
683,@friachi ,Yuna,1,-38.0,4
682,@crashtest776 ,Baron,3,27.3,1
682,@Martell ,Yuna,2,33.0,2
682,@DROGIRANOPILE ,Tessia,4,-10.6,3
682,@myleakybucket ,Rhombur,1,-49.8,4
681,@Vasya ,Ariana,1,46.6,1
681,@darksoul474 ,Baron,2,36.1,2
681,@Woerdistan ,Hundro,4,-26.5,3
681,@cybervova ,Helena,3,-56.3,4
680,@someproudly ,Hundro,1,42.2,1
680,@In Flames ,Beast,3,20.7,2
680,@MrBurn ,Yuna,2,-8.9,3
680,@BenitoMax ,Ilban,4,-53.9,4
679,@cybervova ,Tessia,1,32.1,1
679,@nobody09 ,Helena,3,9.8,2
679,@Mallard ,Paul,4,-16.5,3
679,@djgod79 ,Ecaz,2,-25.5,4
678,@BenitoMax ,Baron,1,61.1,1
678,@crashtest776 ,Ilban,4,4.3,2
678,@lannister2005 ,Hundro,2,-8.4,3
678,@Rosco ,Leto,3,-56.9,4
677,@junkratsmurfbaby ,Beast,4,54.6,1
677,@ichaplin ,Ilban,2,27.8,2
677,@Woerdistan ,Hundro,1,-41.0,3
677,@M1X ,Baron,3,-41.4,4
676,@ADIBOU ,Yuna,2,40.7,1
676,@BenitoMax ,Helena,4,13.4,2
676,@Siroz26 ,Hundro,1,8.7,3
676,@Apl_b ,Ilesa,3,-62.9,4
675,@Siroz26 ,Ecaz,1,84.6,1
675,@IFreeMan ,Tessia,3,-15.3,2
675,@ADIBOU ,Ariana,2,-18.2,3
675,@BenitoMax ,Hundro,4,-51.0,4
674,@CrazyApple ,Ilesa,1,15.7,1
674,@In Flames ,Yuna,2,34.9,2
674,@lukasz w ,Rhombur,4,1.2,3
674,@someproudly ,Hundro,3,-51.8,4
673,@Dinosaur11 ,Ecaz,2,57.6,1
673,@CrazyApple ,Rhombur,4,-7.5,2
673,@Ajokli ,Tessia,3,0.5,3
673,@crashtest776 ,Yuna,1,-50.6,4
672,@Pooky ,Rhombur,1,57.0,1
672,@louis🏍🏍🏍 ,Beast,4,12.3,2
672,@davidli642 ,Hundro,3,-27.1,3
672,@Narballs ,Leto,2,-42.2,4
671,@ball ,Ilban,3,38.2,1
671,@davidli642 ,Paul,1,3.7,2
671,@april ,Ariana,2,-9.6,3
671,@SpiceNav ,Hundro,4,-32.3,4
670,@Red Bull Baron ,Hundro,2,43.0,1
670,@darkdinner ,Ecaz,3,2.0,2
670,@emocat ,Leto,4,-17.9,3
670,@Ponz47 ,Helena,1,-27.1,4
669,@darkdinner ,Ilban,2,45.4,1
669,@Red Bull Baron ,Rhombur,3,18.0,2
669,@emocat ,Yuna,1,-17.3,3
669,@SpiceNav ,Beast,4,-46.0,4
668,@Limeonades ,Leto,2,59.7,1
668,@krompl ,Ariana,4,-11.2,2
668,@BenitoMax ,Helena,3,-3.7,3
668,@Skyee ,Yuna,1,-44.8,4
667,@krompl ,Ilban,2,20.4,1
667,@Narballs ,Tessia,4,26.8,2
667,@BenitoMax ,Rhombur,3,-9.1,3
667,@AlejinX ,Ilesa,1,-38.1,4
666,@krompl ,Ilesa,4,20.7,1
666,@BenitoMax ,Rhombur,2,23.8,2
666,@dragalar ,Beast,1,-3.4,3
666,@DROGIRANOPILE ,Paul,3,-41.2,4
665,@Vasya ,Leto,2,52.4,1
665,@Yung Savage ,Ilban,1,1.2,2
665,@davidli642 ,Ecaz,4,-30.4,3
665,@lux ,Baron,3,-23.3,4
664,@krompl ,Ecaz,4,19.5,1
664,@BenitoMax ,Baron,2,22.1,2
664,@ShadySlayer ,Hundro,1,-14.6,3
664,@Sweetsale90 ,Leto,3,-27.0,4
663,@davidli642 ,Tessia,1,31.1,1
663,@Zelbot ,Helena,4,12.2,2
663,@lux ,Ilban,2,3.2,3
663,@darksoul474 ,Hundro,3,-46.4,4
662,@BenitoMax ,Ilban,3,69.4,1
662,@contiuspilate ,Paul,1,2.2,2
662,@krompl ,Beast,4,-44.4,3
662,@Sweetsale90 ,Hundro,2,-27.2,4
661,@Sir Jon ,Beast,4,61.0,1
661,@IFreeMan ,Ilban,3,-11.7,2
661,@Teller ,Memnon,2,-2.8,3
661,@Jeremias ,Ilesa,1,-46.5,4
660,@waata ,Leto,1,61.7,1
660,@Vasya ,Ilban,2,3.6,2
660,@aaaaKIRILL_KIRILL_KIRILL_KIRILL_ ,Hundro,3,-27.1,3
660,@djgod79 ,Beast,4,-38.2,4
659,@Ideel ,Hundro,1,31.9,1
659,@vonbotis ,Beast,4,28.0,2
659,@Mysterium ,Tessia,3,-37.1,3
659,@e_jasmins ,Yuna,2,-22.8,4
658,@Ajokli ,Ilban,4,53.8,1
658,@nobody09 ,Ariana,3,18.1,2
658,@Sweetsale90 ,Hundro,1,4.4,3
658,@contiuspilate ,Beast,2,-76.3,4
657,@IFreeMan ,Tessia,1,16.2,1
657,@Lio ,Beast,3,22.3,2
657,@BenitoMax ,Rhombur,2,-1.9,3
657,@rybachello ,Ecaz,4,-36.7,4
656,@Sweetsale90 ,Leto,1,76.0,1
656,@devzzzy ,Baron,2,-14.2,2
656,@Ajokli ,Hundro,3,-15.5,3
656,@Lando ,Helena,4,-46.2,4
655,@SUPPORTAI ,Ilban,3,35.9,1
655,@lux ,Rhombur,1,38.8,2
655,@Lio ,Hundro,2,-9.4,3
655,@franc ,Baron,4,-65.2,4
654,@vintaya ,Ilban,3,49.4,1
654,@vin1987123 ,Helena,4,41.0,2
654,@rasnar. ,Yuna,1,-26.8,3
654,@dragalar ,Baron,2,-63.6,4
653,@someproudly ,Hundro,2,50.0,1
653,@devzzzy ,Ecaz,1,-12.8,2
653,@friachi ,Ariana,3,0.8,3
653,@Litas ,Tessia,4,-38.0,4
652,@contiuspilate ,Helena,1,24.4,1
652,@dragalar ,Ilesa,2,22.1,2
652,@Ajokli ,Tessia,3,-12.1,3
652,@vintaya ,Yuna,4,-34.3,4
651,@crashtest776 ,Ariana,4,34.1,1
651,@franc ,Beast,3,6.8,2
651,@Zelbot ,Ilban,2,-17.5,3
651,@Unleazer ,Hundro,1,-23.4,4
650,@someproudly ,Beast,3,56.3,1
650,@nobody09 ,Rhombur,4,20.7,2
650,@louis🏍🏍🏍 ,Ecaz,2,-31.0,3
650,@vintaya ,Ilesa,1,-46.0,4
649,@franc ,Leto,2,43.2,1
649,@Taff_Live ,Ecaz,4,-3.0,2
649,@friachi ,Ilesa,1,-1.5,3
649,@Deus ,Rhombur,3,-38.7,4
647,@Yung Savage ,Ecaz,1,30.1,1
647,@Vasya ,Ilban,3,15.7,2
647,@djgod79 ,Helena,2,3.2,3
647,@Dune Imperium Bot ,Baron,4,-49.0,4
645,@Ideel ,Ecaz,3,28.5,1
645,@crashtest776 ,Hundro,1,-2.4,2
645,@lux ,Tessia,2,8.8,3
645,@djgod79 ,Helena,4,-34.9,4
644,@franc ,Leto,3,64.8,1
644,@Lonk ,Ecaz,2,18.5,2
644,@itsthisguyagain ,Baron,1,-16.4,3
644,@lilgreenghouls ,Ariana,4,-66.9,4
643,@Rosco ,Ariana,3,27.9,1
643,@nobody09 ,Leto,1,9.0,2
643,@KharpediemYoun's ,Beast,2,2.1,3
643,@lux ,Ilban,4,-39.0,4
642,@IFreeMan ,Tessia,1,15.5,1
642,@e_jasmins ,Baron,3,31.8,2
642,@waata ,Ecaz,2,-1.9,3
642,@BenitoMax ,Ilban,4,-45.4,4
641,@devzzzy ,Ilban,1,27.8,1
641,@lilgreenghouls ,Hundro,3,5.8,2
641,@Lonk ,Ecaz,4,-7.3,3
641,@Kayros ,Rhombur,2,-26.3,4
640,@Benten ,Beast,3,12.7,1
640,@Popoulous ,Paul,1,28.2,2
640,@junkratsmurfbaby ,Leto,2,-12.2,3
640,@e_jasmins ,Helena,4,-28.6,4
639,@devzzzy ,Yuna,2,26.3,1
639,@dromprinzen ,Baron,4,24.6,2
639,@bonda ,Ariana,3,2.3,3
639,@Ajokli ,Rhombur,1,-53.3,4
638,@justinbyun ,Ariana,3,24.7,1
638,@zafy ,Ecaz,4,-0.0,2
638,@waata ,Leto,1,14.2,3
638,@someproudly ,Tessia,2,-38.8,4
637,@CrazyApple ,Yuna,2,24.4,1
637,@justinbyun ,Ilban,3,-2.4,2
637,@waata ,Paul,1,18.6,3
637,@someproudly ,Rhombur,4,-40.6,4
636,@dragalar ,Ecaz,3,58.1,1
636,@SpiceNav ,Hundro,1,21.3,2
636,@darkdinner ,Yuna,2,-23.3,3
636,@Narballs ,Tessia,4,-56.2,4
635,@Yung Savage ,Ecaz,2,47.7,1
635,@contiuspilate ,Ilban,4,-10.1,2
635,@SpiceNav ,Rhombur,1,-7.9,3
635,@lux ,Baron,3,-29.7,4
634,@Giegling ,Ilban,4,80.1,1
634,@contiuspilate ,Beast,3,-13.4,2
634,@lux ,Baron,1,-4.8,3
634,@Yung Savage ,Ilesa,2,-62.0,4
633,@krompl ,Ilesa,3,17.2,1
633,@Yooliss ,Hundro,1,13.7,2
633,@friachi ,Memnon,4,-14.6,3
633,@Giegling ,Beast,2,-16.4,4
632,@BooKKeeper ,Helena,2,40.7,1
632,@contiuspilate ,Ecaz,4,-14.1,2
632,@lux ,Memnon,1,-1.5,3
632,@waata ,Paul,3,-25.1,4
631,@Thuney ,Ariana,4,43.8,1
631,@Iscreaman ,Paul,3,8.6,2
631,@vintaya ,Ecaz,1,-18.9,3
631,@asat0r ,Ilban,2,-33.5,4
630,@rybas_h3 ,Tessia,1,17.4,1
630,@Jeremias ,Ecaz,4,22.7,2
630,@Yooliss ,Memnon,3,-12.8,3
630,@e_jasmins ,Baron,2,-27.3,4
629,@lux ,Baron,4,69.1,1
629,@vintaya ,Ariana,1,11.0,2
629,@djgod79 ,Ecaz,3,-7.8,3
629,@eliottjacques5 ,Hundro,2,-72.3,4
628,@Iscreaman ,Hundro,3,56.8,1
628,@Londonerd ,Ecaz,4,-6.0,2
628,@Thuney ,Yuna,2,-17.0,3
628,@asat0r ,Ilban,1,-33.8,4
627,@cybervova ,Yuna,1,69.2,1
627,@contiuspilate ,Beast,2,3.3,2
627,@devzzzy ,Leto,3,-25.1,3
627,@Yung Savage ,Ilban,4,-47.4,4
626,@Taff_Live ,Beast,4,24.6,1
626,@Sweetsale90 ,Baron,2,44.9,2
626,@Katatonic ,Helena,3,-21.0,3
626,@e_jasmins ,Rhombur,1,-48.5,4
625,@Barry Bandit ,Hundro,3,45.7,1
625,@Ajokli ,Beast,4,-3.0,2
625,@lavishruin ,Ariana,2,-19.5,3
625,@Giegling ,Baron,1,-23.2,4
624,@Londonerd ,Leto,2,36.9,1
624,@Lonk ,Paul,4,29.9,2
624,@lilgreenghouls ,Ilesa,3,-32.0,3
624,@GVX ,Memnon,1,-34.7,4
